Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","1995","1995","7021","Annual value","","62.66","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","1996","1996","7021","Annual value","","63.78","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","1997","1997","7021","Annual value","","56.55","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","1998","1998","7021","Annual value","","48.82","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","1999","1999","7021","Annual value","","51.69","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2000","2000","7021","Annual value","","55.37","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2001","2001","7021","Annual value","","57.97","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2002","2002","7021","Annual value","","59.88","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2003","2003","7021","Annual value","","61.96","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2004","2004","7021","Annual value","","62.04","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2005","2005","7021","Annual value","","64.03","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2006","2006","7021","Annual value","","66.61","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2007","2007","7021","Annual value","","93.25","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2008","2008","7021","Annual value","","76.51","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2009","2009","7021","Annual value","","87.27","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2010","2010","7021","Annual value","","95","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2011","2011","7021","Annual value","","103.28","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2012","2012","7021","Annual value","","96.87","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2013","2013","7021","Annual value","","107.11","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2014","2014","7021","Annual value","","108.75","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2015","2015","7021","Annual value","","94.23","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2016","2016","7021","Annual value","","97.02","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2017","2017","7021","Annual value","","115.38","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2018","2018","7021","Annual value","","121.07","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2019","2019","7021","Annual value","","111.24","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2020","2020","7021","Annual value","","113.54","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2021","2021","7021","Annual value","","120.28","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2022","2022","7021","Annual value","","121.27","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2023","2023","7021","Annual value","","122.74","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2024","2024","7021","Annual value","","126.49","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01359.01","Persimmons","2025","2025","7021","Annual value","","129.8","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1991","1991","7021","Annual value","LCU","1000","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1992","1992","7021","Annual value","LCU","1022","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1993","1993","7021","Annual value","LCU","1047","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1994","1994","7021","Annual value","LCU","1047","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1995","1995","7021","Annual value","LCU","1191","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1996","1996","7021","Annual value","LCU","1010","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1997","1997","7021","Annual value","LCU","1023","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1998","1998","7021","Annual value","LCU","1003","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","1999","1999","7021","Annual value","LCU","1714","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","2000","2000","7021","Annual value","LCU","1474","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","2001","2001","7021","Annual value","LCU","3165","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","2002","2002","7021","Annual value","LCU","2244","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","2003","2003","7021","Annual value","LCU","3564","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","2004","2004","7021","Annual value","LCU","2100","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01346","Plums and sloes","2005","2005","7021","Annual value","LCU","2800","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1991","1991","7021","Annual value","SLC","1000","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1992","1992","7021","Annual value","SLC","1022","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1993","1993","7021","Annual value","SLC","1047","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1994","1994","7021","Annual value","SLC","1047","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1995","1995","7021","Annual value","SLC","1191","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1996","1996","7021","Annual value","SLC","1010","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1997","1997","7021","Annual value","SLC","1023","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1998","1998","7021","Annual value","SLC","1003","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","1999","1999","7021","Annual value","SLC","1714","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","2000","2000","7021","Annual value","SLC","1474","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","2001","2001","7021","Annual value","SLC","3165","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","2002","2002","7021","Annual value","SLC","2244","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","2003","2003","7021","Annual value","SLC","3564","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","2004","2004","7021","Annual value","SLC","2100","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01346","Plums and sloes","2005","2005","7021","Annual value","SLC","2800","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1991","1991","7021","Annual value","USD","576.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1992","1992","7021","Annual value","USD","548.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1993","1993","7021","Annual value","USD","565.8","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1994","1994","7021","Annual value","USD","620.8","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1995","1995","7021","Annual value","USD","781.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1996","1996","7021","Annual value","USD","694.2","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1997","1997","7021","Annual value","USD","676.4","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1998","1998","7021","Annual value","USD","536.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","1999","1999","7021","Annual value","USD","907.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2000","2000","7021","Annual value","USD","669.7","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2001","2001","7021","Annual value","USD","1330.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2002","2002","7021","Annual value","USD","1037.8","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2003","2003","7021","Annual value","USD","2069.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2004","2004","7021","Annual value","USD","1391.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2005","2005","7021","Annual value","USD","1971.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1991","1991","7021","Annual value","","25.95","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1992","1992","7021","Annual value","","26.52","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1993","1993","7021","Annual value","","27.17","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1994","1994","7021","Annual value","","27.17","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1995","1995","7021","Annual value","","30.91","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1996","1996","7021","Annual value","","26.21","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1997","1997","7021","Annual value","","26.55","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1998","1998","7021","Annual value","","26.03","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","1999","1999","7021","Annual value","","44.48","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2000","2000","7021","Annual value","","38.25","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2001","2001","7021","Annual value","","82.13","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2002","2002","7021","Annual value","","58.23","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2003","2003","7021","Annual value","","92.49","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2004","2004","7021","Annual value","","54.5","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2005","2005","7021","Annual value","","72.66","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2006","2006","7021","Annual value","","75.58","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2007","2007","7021","Annual value","","80.39","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2008","2008","7021","Annual value","","82.75","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2009","2009","7021","Annual value","","87.27","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2010","2010","7021","Annual value","","95","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2011","2011","7021","Annual value","","103.28","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2012","2012","7021","Annual value","","96.87","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2013","2013","7021","Annual value","","107.11","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2014","2014","7021","Annual value","","108.75","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2015","2015","7021","Annual value","","94.23","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2016","2016","7021","Annual value","","97.02","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2017","2017","7021","Annual value","","115.38","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2018","2018","7021","Annual value","","121.07","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2019","2019","7021","Annual value","","92.88","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2020","2020","7021","Annual value","","105.58","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2021","2021","7021","Annual value","","120.13","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2022","2022","7021","Annual value","","114.58","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2023","2023","7021","Annual value","","109.96","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2024","2024","7021","Annual value","","115.21","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01346","Plums and sloes","2025","2025","7021","Annual value","","118.34","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1991","1991","7021","Annual value","LCU","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1992","1992","7021","Annual value","LCU","300","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1993","1993","7021","Annual value","LCU","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1994","1994","7021","Annual value","LCU","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1995","1995","7021","Annual value","LCU","500","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1996","1996","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1997","1997","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1998","1998","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","1999","1999","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","2000","2000","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","2001","2001","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","2002","2002","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","2003","2003","7021","Annual value","LCU","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","2004","2004","7021","Annual value","LCU","400","A","Official figure"
"PP","Producer Prices","554","New Zealand","5530","Producer Price (LCU/tonne)","01321","Pomelos and grapefruits","2005","2005","7021","Annual value","LCU","400","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1991","1991","7021","Annual value","SLC","250","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1992","1992","7021","Annual value","SLC","300","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1993","1993","7021","Annual value","SLC","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1994","1994","7021","Annual value","SLC","350","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1995","1995","7021","Annual value","SLC","500","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1996","1996","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1997","1997","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1998","1998","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","1999","1999","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","2000","2000","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","2001","2001","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","2002","2002","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","2003","2003","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","2004","2004","7021","Annual value","SLC","400","A","Official figure"
"PP","Producer Prices","554","New Zealand","5531","Producer Price (SLC/tonne)","01321","Pomelos and grapefruits","2005","2005","7021","Annual value","SLC","400","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1991","1991","7021","Annual value","USD","144.2","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1992","1992","7021","Annual value","USD","161.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1993","1993","7021","Annual value","USD","189.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1994","1994","7021","Annual value","USD","207.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1995","1995","7021","Annual value","USD","328.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1996","1996","7021","Annual value","USD","137.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1997","1997","7021","Annual value","USD","132.2","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1998","1998","7021","Annual value","USD","107.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","1999","1999","7021","Annual value","USD","105.8","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2000","2000","7021","Annual value","USD","90.9","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2001","2001","7021","Annual value","USD","84.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2002","2002","7021","Annual value","USD","92.5","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2003","2003","7021","Annual value","USD","116.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2004","2004","7021","Annual value","USD","265.1","A","Official figure"
"PP","Producer Prices","554","New Zealand","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2005","2005","7021","Annual value","USD","281.6","A","Official figure"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1991","1991","7021","Annual value","","45.41","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1992","1992","7021","Annual value","","54.5","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1993","1993","7021","Annual value","","63.58","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1994","1994","7021","Annual value","","63.58","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1995","1995","7021","Annual value","","90.83","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1996","1996","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1997","1997","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1998","1998","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","1999","1999","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2000","2000","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2001","2001","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2002","2002","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2003","2003","7021","Annual value","","36.33","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2004","2004","7021","Annual value","","72.66","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2005","2005","7021","Annual value","","72.66","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2006","2006","7021","Annual value","","75.58","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2007","2007","7021","Annual value","","80.39","E","Estimated value"
"PP","Producer Prices","554","New Zealand","5539","Producer Price Index (2014-2016 = 100)","01321","Pomelos and grapefruits","2008","2008","7021","Annual value","","82.75","E","Estimated value"
